timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
5095,-0.12,-0.16,1.02,0.57,0.22,-0.43
5146,-0.14,-0.08,1.02,-0.66,-1.57,0.95
5197,-0.12,-0.15,1.02,0.70,0.70,0.62
5248,-0.14,-0.12,1.02,-0.21,-0.45,-0.14
5289,-0.15,-0.11,1.02,-0.60,-1.06,-0.15
5340,-0.16,-0.11,1.02,-1.21,-0.78,0.07
5391,-0.14,-0.12,0.96,-0.95,-0.80,-0.15
5443,-0.12,-0.11,1.02,-0.06,-0.10,0.24
5494,-0.14,-0.15,1.02,-0.14,-0.23,0.27
5545,-0.15,-0.13,1.02,-0.51,-0.82,0.24
5596,-0.15,-0.16,0.96,-1.11,-0.87,-0.21
5647,-0.16,-0.15,1.02,-0.88,-0.66,-0.43
5698,-0.09,-0.14,1.02,-0.53,-1.17,-0.47
5749,-0.16,-0.14,0.96,-0.06,-0.20,0.05
5790,-0.13,-0.14,1.02,-0.78,-0.62,0.02
5841,-0.15,-0.13,1.02,-0.40,-0.82,-0.24
5892,-0.13,-0.14,0.96,-0.39,-0.66,0.03
5943,-0.14,-0.12,1.02,-0.11,-1.08,-0.07
5994,-0.11,-0.14,1.02,-0.57,-0.53,-0.43
6045,-0.14,-0.16,1.02,-0.83,-0.65,-0.34
6096,-0.10,-0.15,1.02,-0.56,-0.82,0.37
6147,-0.15,-0.14,1.02,-0.87,-0.53,0.33
6198,-0.11,-0.13,1.02,-1.01,-1.05,0.71
6249,-0.14,-0.15,1.02,-1.08,-0.49,-0.49
6290,-0.12,-0.14,1.02,-0.54,-0.60,-0.31
6341,-0.13,-0.14,1.02,-1.34,-1.24,-0.27
6392,-0.14,-0.16,1.02,-0.07,-1.07,0.62
6443,-0.13,-0.11,1.02,-0.74,-0.77,-0.11
6494,-0.13,-0.15,1.02,0.29,-0.89,-0.31
6545,-0.16,-0.16,1.02,-0.79,-0.87,0.06
6596,-0.12,-0.13,1.02,0.91,0.00,0.38
6648,-0.11,-0.15,1.02,-0.18,-0.78,-0.32
6699,-0.13,-0.12,1.02,-0.05,-0.83,-0.44
6740,-0.14,-0.13,1.02,-0.92,-1.08,-0.21
6791,-0.14,-0.15,1.02,-1.14,-1.42,-0.37
6842,-0.13,-0.15,1.02,-1.45,-0.29,0.50
6893,-0.13,-0.13,1.02,-0.40,-0.50,-0.14
6944,-0.13,-0.18,1.02,-0.66,-1.24,0.13
6995,-0.13,-0.13,1.02,-0.72,-1.40,0.03
7046,-0.17,-0.13,1.02,-0.73,-0.65,-0.32
7097,-0.13,-0.13,1.02,0.18,-0.84,-0.08
7148,-0.15,-0.14,1.02,-0.56,-0.85,0.18
7199,-0.17,-0.17,1.02,0.02,-0.85,-0.31
7240,-0.15,-0.16,1.02,-0.67,-0.44,0.17
7291,-0.14,-0.13,1.02,-0.47,-0.61,0.49
7342,-0.14,-0.11,1.02,-1.01,-0.58,-0.40
7393,-0.16,-0.14,1.02,-0.70,-1.08,0.25
7444,-0.11,-0.09,1.02,-0.43,-0.29,-0.17
7495,-0.15,-0.16,1.02,0.40,0.21,0.26
7546,-0.11,-0.11,1.02,0.50,0.43,-0.35
7597,-0.13,-0.14,1.02,1.03,-0.14,0.03
7648,-0.12,-0.13,1.02,-0.26,-0.56,0.61
7699,-0.12,-0.15,1.02,0.05,-0.31,0.03
7740,-0.12,-0.15,1.02,-0.34,-0.42,-0.37
7791,-0.15,-0.17,1.02,-0.44,-0.43,0.68
7842,-0.14,-0.12,1.02,-0.52,-0.03,-0.07
7893,-0.13,-0.13,1.02,-1.03,-1.30,-0.37
7944,-0.15,-0.14,1.02,0.92,-0.14,0.07
7996,-0.12,-0.12,1.02,-0.25,-1.05,-0.12
8047,-0.15,-0.17,1.02,0.14,0.28,-0.27
8098,-0.14,-0.11,1.02,0.03,-0.26,-0.08
8149,-0.13,-0.14,1.02,-1.11,-1.11,0.34
8190,-0.12,-0.13,1.02,-1.29,-0.54,0.14
8241,-0.15,-0.14,1.02,-1.15,-0.24,0.21
8292,-0.16,-0.15,1.02,0.22,-0.31,0.09
8343,-0.11,-0.12,1.02,-1.59,-1.48,-0.02
8394,-0.15,-0.14,1.02,-1.17,-0.47,0.44
8445,-0.16,-0.16,1.02,-0.85,-1.34,-0.11
8496,-0.16,-0.12,1.02,0.06,-0.73,0.40
8547,-0.14,-0.15,1.02,-0.94,-0.79,0.30
8598,-0.12,-0.15,1.02,0.27,-0.03,-0.30
8649,-0.09,-0.14,1.02,-0.60,-0.79,-0.45
8690,-0.14,-0.16,1.02,-0.59,-0.35,-0.11
8741,-0.11,-0.16,1.02,-0.82,-0.49,0.21
8792,-0.15,-0.11,1.02,-1.05,-0.37,-0.09
8843,-0.14,-0.11,1.02,0.43,0.21,-0.02
8894,-0.13,-0.16,1.02,-1.30,-1.38,-0.29
8945,-0.12,-0.14,1.02,-0.45,-0.72,0.08
8996,-0.14,-0.16,1.02,-1.05,-1.62,0.42
9047,-0.15,-0.14,1.02,-0.25,-0.93,-0.45
9098,-0.14,-0.09,1.02,-0.72,-1.00,0.30
9149,-0.16,-0.14,1.02,-0.78,-0.88,-0.10
9190,-0.11,-0.14,1.02,0.25,-0.63,0.14
9241,-0.14,-0.13,1.02,-0.63,-0.48,-0.32
9292,-0.14,-0.11,1.02,-0.37,-0.07,-0.31
9343,-0.16,-0.12,1.02,0.89,0.52,0.26
9394,-0.18,-0.13,1.02,0.34,0.31,-0.25
9445,-0.14,-0.14,1.02,-0.27,-0.52,-0.34
9496,-0.14,-0.13,1.02,0.58,-0.26,-0.33
9547,-0.13,-0.12,1.02,-0.49,-1.20,0.11
9598,-0.15,-0.17,1.02,-0.36,-0.93,0.63
9639,-0.16,-0.17,1.02,0.27,-0.50,-0.14
9691,-0.14,-0.12,0.96,0.16,-0.21,-0.12
9742,-0.14,-0.15,1.02,-0.54,-0.52,-0.17
9793,-0.14,-0.13,1.02,-0.75,-0.07,0.02
9844,-0.15,-0.15,1.02,-0.39,-0.91,0.27
9895,-0.14,-0.13,1.02,-1.40,-1.66,0.02
9946,-0.13,-0.14,1.02,-0.63,-0.63,-0.04


