timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
4850,-0.13,-0.29,0.21,-17.92,-48.07,24.15
4901,0.07,-0.21,0.58,-30.53,-54.75,36.51
4942,0.07,-0.12,0.71,-28.66,-58.97,2.20
4993,0.13,-0.30,0.58,-67.44,-155.49,8.80
5044,0.15,-0.24,1.34,-103.82,42.23,10.20
5095,0.11,-0.54,1.84,-142.62,161.18,-40.49
5146,-0.26,-0.67,2.15,-36.25,96.98,-17.75
5198,-0.28,-0.40,1.78,47.50,6.81,3.25
5249,-0.13,-0.31,1.21,32.55,-21.19,4.09
5300,-0.11,-0.22,0.90,53.02,-22.88,2.78
5351,-0.12,-0.23,0.83,11.31,-1.45,0.29
5402,-0.07,-0.24,0.90,8.98,-4.32,-2.12
5443,-0.11,-0.21,1.02,5.16,1.93,-1.63
5494,-0.09,-0.19,1.02,-15.91,0.82,-1.69
5545,-0.14,-0.23,1.02,-1.13,-6.13,2.22
5596,-0.13,-0.26,1.02,-3.46,-2.41,0.41
5647,-0.10,-0.27,0.96,4.56,-2.89,-0.90
5698,-0.13,-0.26,1.02,-5.65,0.33,0.95
5749,-0.13,-0.23,1.02,1.06,0.18,-0.90
5800,-0.11,-0.25,0.96,-3.16,1.25,-0.30
5851,-0.10,-0.24,0.96,-1.53,1.01,1.06
5892,-0.17,-0.29,1.09,-1.37,-0.16,1.14
5943,-0.39,-0.20,1.65,21.87,-40.02,17.11
5994,-0.30,0.13,2.72,69.85,-149.25,59.70
6045,0.63,-0.09,2.53,35.20,-86.20,34.52
6096,0.50,-0.41,1.21,-5.42,19.16,27.22
6147,0.47,-0.64,0.14,101.51,102.24,-51.51
6198,0.29,-0.52,-0.11,102.13,119.19,-46.07
6249,-0.04,0.12,-0.17,18.09,79.73,4.26
6300,-0.43,0.25,-0.36,-27.72,21.32,6.37
6351,-0.38,-0.00,-0.17,-1.05,-34.32,-20.08
6392,-0.04,-0.18,0.21,-29.84,-78.43,15.51
6443,0.09,-0.34,0.52,-66.73,-85.07,33.26
6494,0.33,-0.07,0.71,-43.45,-104.00,9.76
6545,-0.12,-0.46,1.09,17.52,-153.20,-31.87
6597,0.35,0.36,1.78,-142.38,109.78,-11.52
6648,0.29,-0.13,1.84,-98.29,171.46,-38.87
6699,-0.11,-0.33,1.84,-84.07,144.00,0.33
6750,-0.17,-0.25,1.59,-12.95,29.37,-7.71
6801,-0.09,-0.35,1.15,20.11,-20.75,6.27
6852,-0.09,-0.28,0.96,0.76,-9.33,-0.86
6893,-0.10,-0.30,0.90,19.27,-15.13,0.60
6944,-0.10,-0.30,0.90,-1.74,-6.41,-0.76
6995,-0.11,-0.27,1.02,3.31,-0.99,0.91
7046,-0.14,-0.32,1.02,0.66,-0.27,0.40
7097,-0.11,-0.27,1.02,6.83,-0.74,0.99
7148,-0.09,-0.24,1.02,9.09,-1.72,1.27
7199,-0.07,-0.25,1.02,-1.10,-2.84,-0.95
7250,-0.11,-0.27,1.02,-0.36,-3.18,0.97
7301,-0.08,-0.27,0.96,4.71,-2.49,1.05
7342,-0.09,-0.34,1.02,-0.42,-3.58,0.07
7393,-0.09,-0.26,0.96,0.05,-0.14,0.87
7444,-0.07,-0.27,0.96,0.57,1.45,-0.14
7495,-0.09,-0.26,0.96,-6.07,1.25,-0.12
7546,-0.12,-0.31,1.02,2.44,0.18,-0.50
7597,-0.19,-0.31,1.15,5.51,-5.30,0.88
7648,-0.33,-0.18,1.90,56.76,-57.48,30.59
7699,-0.03,0.12,2.65,80.28,-169.68,63.30
7750,0.43,-0.29,2.28,19.66,22.50,3.52
7801,0.42,-0.69,0.83,64.15,51.25,-5.94
7842,0.23,-0.45,0.14,80.42,76.71,-21.51
7893,0.15,-0.22,-0.04,70.40,59.56,-22.61
7944,-0.01,-0.02,-0.04,10.62,37.27,19.23
7996,-0.16,0.09,-0.04,-6.87,6.42,11.48
8047,-0.20,0.14,0.02,-8.17,-20.64,-3.26
8098,-0.09,-0.06,0.21,-34.14,-41.60,2.72
8149,0.07,-0.20,0.52,-63.06,-74.64,25.57
8200,0.21,-0.18,0.96,-48.26,17.25,-43.45
8251,0.21,-0.10,0.83,45.45,-106.16,-62.63
8302,0.40,-0.28,1.46,-140.72,24.19,0.05
8343,0.16,-0.33,2.15,-98.04,221.88,-36.06
8394,-0.39,-0.51,2.09,-22.67,77.98,-1.82
8445,-0.28,-0.31,1.59,36.67,-5.99,10.68
8496,-0.16,-0.23,1.02,15.54,-16.99,0.70
8547,-0.13,-0.29,0.83,18.35,-12.33,1.65
8598,-0.17,-0.22,0.90,1.05,-9.80,-1.29
8649,-0.12,-0.29,0.90,1.17,-4.47,0.18
8700,-0.14,-0.25,1.02,-4.35,6.52,-2.87
8751,-0.14,-0.26,1.02,3.41,2.99,-0.43
8792,-0.13,-0.29,1.09,6.13,-4.10,2.93
8843,-0.13,-0.29,1.02,6.70,-5.67,3.96
8894,-0.11,-0.23,0.96,11.25,-4.21,3.05
8945,-0.11,-0.23,1.02,0.90,-2.16,1.14
8996,-0.13,-0.24,0.96,-5.46,-2.54,-0.44
9047,-0.10,-0.23,1.02,-2.75,-0.85,-0.25
9098,-0.09,-0.24,0.96,-2.01,-3.89,1.27
9149,-0.11,-0.28,1.02,0.99,-1.40,-0.47
9200,-0.10,-0.24,1.02,0.59,-1.95,0.01
9251,-0.10,-0.23,1.02,-1.22,-1.34,-1.10
9292,-0.10,-0.21,1.02,3.94,0.70,0.05
9343,-0.16,-0.24,1.02,-2.84,-2.62,-1.21
9394,-0.32,-0.17,1.46,14.53,-27.52,12.53
9445,-0.34,0.04,2.40,36.80,-112.56,39.07
9497,0.26,0.28,2.97,111.45,-241.94,33.39
9548,0.61,-0.76,1.40,41.45,25.30,-3.46
9599,0.40,-0.86,0.14,35.30,80.86,-1.27
9650,0.27,-0.33,-0.17,80.98,74.27,-9.43
9701,-0.01,0.37,-0.23,21.42,72.27,-1.11
9752,-0.46,0.18,-0.36,-51.90,25.52,17.39
9793,-0.42,-0.08,-0.23,2.52,-21.81,-32.85
9844,0.08,-0.18,0.27,-20.83,-50.36,29.80
9895,0.23,-0.10,0.52,-45.43,-70.70,36.04
9946,0.22,-0.20,0.96,-34.23,-4.17,-26.02


