timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
5250,0.51,-0.57,0.14,30.4,-60.52,20.93
5300,0.44,-0.34,-0.3,28.19,8.66,-56.56
5350,0.28,-0.36,-0.48,-0.21,50.26,15.77
5400,-0.18,-0.02,-0.48,-3.7,50.5,32.51
5450,0,0.01,-0.11,-2.81,47.82,-17.29
5500,0.29,-0.19,0.58,-1.08,38.81,-5.03
5550,0.68,0.08,1.46,2.95,67.12,-66.88
5600,0.49,-0.15,1.09,-62.04,50,-24.04
5650,0.34,-0.25,1.15,-84.55,87.91,-16.96
5700,0.18,-0.66,1.15,-154.22,120.02,-7.04
5750,0.15,-0.72,1.27,-51.23,85.33,11.71
5800,-0.09,-0.26,1.4,-38.23,130.1,-16.25
5850,-0.22,-0.19,1.4,-9.12,93.98,-9.74
5900,-0.16,-0.32,1.21,40.39,7.9,-5.56
5950,-0.07,-0.41,1.09,42.48,8.06,-0.38
6000,-0.11,-0.34,1.15,44.35,4.38,6.98
6050,-0.11,-0.29,1.02,30.02,-3.68,6.84
6100,-0.11,-0.26,1.02,2.72,-6.75,1.87
6150,-0.1,-0.27,0.96,-1.49,-6.35,-0.29
6200,-0.1,-0.2,0.96,0.37,-3.33,-0.06
6250,-0.09,-0.23,1.02,-5.57,-0.99,0.26
6300,-0.1,-0.28,1.02,-2.65,-2.12,-0.37
6350,-0.1,-0.26,0.96,2.34,-1.43,4.33
6400,-0.1,-0.26,1.02,-0.44,-0.35,0.67
6450,-0.12,-0.22,1.02,0.79,-0.2,-0.39
6500,-0.06,-0.3,1.02,-4.43,-1.64,-1.66
6550,-0.1,-0.25,1.02,-1.99,0.17,-1.27
6600,-0.13,-0.28,1.02,-3.55,-1.46,-0.2
6650,-0.08,-0.26,0.96,-5.32,-2.05,-0.63
6700,-0.1,-0.24,1.02,-4.68,-0.3,-2.08
6750,-0.08,-0.26,1.02,-3.99,-0.1,-0.61
6800,-0.1,-0.24,1.02,-0.53,-0.73,-0.25
6850,-0.1,-0.27,1.02,-5.58,-0.67,-0.61
6900,-0.09,-0.27,1.02,-1.17,-0.21,-1.34
6950,-0.1,-0.3,1.02,-2.72,-1.21,0.84
7000,-0.16,-0.21,1.34,-2.98,-19.68,5.04
7050,-0.3,-0.17,1.65,21.88,-63.93,16.66
7100,-0.25,-0.16,1.78,50.07,-130.53,40.44
7150,-0.03,-0.26,1.65,85.91,-182.84,37.15
7200,0.14,-0.26,1.65,124.52,-184.85,25.4
7250,0.55,0.05,1.09,109.71,-161.58,4.65
7300,0.74,-0.43,0.27,4.55,-48.46,41.41
7350,0.31,-0.35,-0.23,10.07,-45.45,20.82
7400,0.34,-0.1,-0.23,28.82,-21.41,-81.8
7450,0.16,-0.15,-0.11,10.96,17.3,-19.45
7500,0.13,0.03,0.02,-7.08,36.38,-4.16
