timestamp,acc_x,acc_y,acc_z,gyro_x,gyro_y,gyro_z
1915,0.13,0.03,0.97,-0.45,-4.49,-1.66
1936,0.15,-0.01,1.03,2.72,-4.01,-2.85
1957,0.15,-0.02,1.03,0.52,-5.24,-1.56
1978,0.17,0.00,0.97,-1.56,-5.92,-0.03
1998,0.12,-0.04,0.97,1.56,-2.44,0.29
2019,0.15,0.02,1.03,-1.95,-5.36,0.43
2040,0.13,0.04,1.03,-17.00,-9.18,-1.16
2061,-0.04,0.02,1.03,-36.64,-26.18,-12.95
2081,0.10,0.13,0.97,-42.82,-53.81,-34.97
2092,0.52,-0.19,-0.22,-89.12,-49.80,-31.35
2113,0.28,-0.00,1.10,28.63,46.32,24.22
2134,0.23,-0.10,1.41,23.16,23.58,20.65
2155,0.02,-0.22,1.28,-33.71,22.15,15.28
2175,0.05,-0.12,1.16,-45.08,16.94,-1.68
2196,0.00,-0.06,1.10,-19.91,11.92,-7.16
2217,0.22,-0.05,0.78,45.79,-23.71,-9.17
2238,0.13,-0.14,0.78,56.04,-0.92,-0.95
2259,0.20,0.05,1.16,44.69,1.50,8.27
2279,0.18,-0.03,0.97,18.97,0.04,4.82
2300,0.16,0.02,1.03,19.50,-0.15,7.20
2321,0.13,0.05,0.97,16.28,2.56,10.53
2332,0.15,0.04,0.97,17.17,2.49,11.63
2352,0.15,0.01,1.03,14.04,-0.51,11.53
2373,0.11,-0.02,1.03,5.18,0.95,9.19
2394,0.09,0.02,0.97,1.05,-1.26,3.22
2415,0.13,-0.00,0.97,2.54,-2.42,-0.82
2436,0.10,-0.00,0.97,6.23,-0.84,0.32
2456,0.17,0.00,1.03,6.77,-0.03,0.83
2477,0.10,-0.01,1.03,-4.01,-1.56,0.86
2498,0.15,0.01,0.97,-5.81,-3.37,-2.88
2519,0.14,0.04,1.03,-1.18,-2.82,-0.73
2540,0.17,0.06,1.03,3.85,-2.78,0.85
2560,0.13,0.00,1.03,0.40,-2.64,2.69
2581,0.12,-0.01,0.97,-5.95,-2.75,-0.37
2592,0.11,-0.01,1.03,-3.36,-3.85,-2.03
2613,0.13,-0.01,1.03,-3.10,-3.97,-2.27
2633,0.14,0.06,1.03,-1.06,-4.61,-1.29
2654,0.14,0.01,1.03,-1.27,-4.10,-0.69
2675,0.04,0.06,1.10,-23.94,-16.59,-9.37
2696,0.03,0.10,1.03,-50.13,-36.62,-29.08
2717,0.14,0.17,1.03,-84.90,-59.10,-37.16
2737,0.47,-0.18,0.59,-11.64,63.94,-13.40
2758,0.07,-0.11,1.41,54.50,44.75,21.67
2779,0.18,-0.13,1.35,-7.18,26.55,24.89
2800,0.07,-0.15,1.16,-37.04,13.89,12.94
2820,0.02,-0.01,1.16,-35.06,-2.09,3.39
2841,0.13,0.01,0.97,11.48,-30.00,-5.78
2852,0.27,0.01,0.78,39.29,-38.21,-8.51
2873,0.16,-0.24,0.72,57.17,7.03,7.32
2894,0.14,0.06,1.16,52.69,5.98,9.81
2914,0.13,-0.03,0.97,24.72,0.80,5.46
2935,0.12,0.02,1.10,11.99,-8.56,-3.33
2956,0.18,0.01,0.97,6.84,-8.58,-0.21
2977,0.16,-0.01,0.97,10.65,-2.82,5.97
2997,0.10,-0.01,1.03,9.29,-2.46,7.13
3018,0.15,-0.04,0.97,1.71,-3.87,4.22
3039,0.13,-0.03,0.97,-0.43,-0.87,1.51
3060,0.15,0.01,0.97,-2.28,0.83,-0.06
3081,0.14,0.01,1.03,-1.92,1.15,1.05
3101,0.14,-0.02,1.03,-1.00,-1.06,-1.50
3112,0.16,0.00,1.03,-1.96,-0.72,-1.34
3133,0.15,-0.04,0.97,-2.41,-1.51,-0.77
3154,0.17,-0.01,0.97,-0.72,-0.63,-0.66
3175,0.15,-0.01,1.03,-1.20,0.20,-0.47
3195,0.19,0.01,1.03,-2.52,-2.70,-1.37
3216,0.14,-0.03,1.03,-1.43,-1.30,-1.05
3237,0.15,-0.01,0.97,-0.41,-2.14,-0.58
3258,0.16,-0.01,1.03,-0.43,-2.30,-1.15
3278,0.15,-0.00,1.03,-3.62,-1.10,-0.15
3299,0.16,-0.01,0.97,-2.68,-0.50,0.04
3320,0.14,-0.00,1.03,-2.11,-0.34,0.85
3341,0.09,0.05,1.16,-7.03,-2.47,-2.56
3362,-0.04,0.05,1.28,-50.19,-32.42,-20.58
3372,-0.01,0.02,1.22,-78.22,-50.59,-35.22
3393,0.08,-0.08,0.34,-101.86,-78.81,-59.10
3414,0.42,-0.09,0.84,5.87,64.38,-23.21
3435,0.23,-0.03,1.35,39.10,31.98,-0.68
3456,0.10,-0.13,1.22,-24.50,21.43,18.27
3476,0.14,-0.11,1.16,-31.88,8.77,9.99
3497,0.08,-0.04,1.03,-27.64,-0.35,10.12
3518,0.16,0.09,1.10,5.82,-29.19,4.55
3539,0.38,-0.30,0.59,35.35,-35.46,9.56
3559,0.16,-0.18,0.84,52.15,7.90,10.57
3580,0.18,-0.03,1.10,30.82,17.76,11.51
3601,0.15,-0.05,1.10,19.30,3.72,7.23
3612,0.15,-0.05,1.10,14.42,-2.47,3.62
3633,0.15,-0.06,1.03,8.12,-8.79,2.67
3653,0.14,-0.05,0.97,5.16,-5.14,3.10
3674,0.15,-0.04,0.97,7.18,-2.51,3.47
3695,0.17,-0.02,1.03,1.93,0.96,4.98
3716,0.15,-0.05,0.97,1.89,-2.01,2.91
3737,0.16,-0.08,0.97,2.73,-3.86,0.34
3757,0.14,-0.05,0.97,2.59,-5.81,-3.10
3778,0.18,-0.02,1.03,0.85,-3.52,-4.62
3799,0.20,-0.02,1.03,-0.66,1.32,0.88
3820,0.16,-0.03,0.97,-0.40,0.76,2.30
3841,0.18,-0.08,0.97,5.94,2.14,0.24
3861,0.14,-0.03,1.03,2.40,1.14,-0.42
3872,0.18,-0.02,0.97,-0.31,1.58,-0.30
3893,0.17,-0.04,0.97,1.75,0.34,0.53
3914,0.18,-0.02,0.97,2.72,2.53,1.40
3934,0.19,-0.03,1.03,3.48,1.98,2.48
3955,0.17,-0.04,1.03,1.44,2.43,3.75
3976,0.15,-0.01,0.97,1.18,3.98,5.04
3997,0.15,0.04,1.16,-1.01,0.11,2.60
4018,-0.01,0.04,1.03,-21.63,-16.85,-9.02
4038,0.03,0.13,1.10,-40.88,-50.10,-31.27
4059,0.43,-0.40,-0.60,-83.73,-50.52,-27.37
4080,0.33,-0.08,1.03,36.71,45.49,17.65
4101,0.24,-0.05,1.35,26.28,21.45,18.97
4122,0.11,-0.16,1.22,-16.93,20.81,23.94
4132,0.06,-0.15,1.16,-22.92,14.02,16.46
4153,0.05,-0.07,1.16,-25.85,4.21,7.07
4174,0.03,0.00,1.10,-24.19,-15.26,-3.17
4195,0.31,-0.14,0.66,15.40,-26.64,-6.84
4216,0.16,-0.11,1.03,61.78,21.58,11.35
4236,0.17,-0.02,1.10,43.99,13.08,11.87
4257,0.15,-0.04,1.03,23.12,10.62,7.90
4278,0.14,0.00,1.10,13.96,0.44,2.46
4299,0.16,-0.00,0.97,8.42,-2.05,5.13
4320,0.17,-0.04,1.03,9.20,-2.08,5.17
4340,0.15,0.00,1.03,4.80,-3.45,3.75
4361,0.13,0.01,1.03,-1.39,-3.37,0.34
4372,0.13,-0.05,0.97,-4.97,-4.96,-1.24
4393,0.15,-0.02,1.03,0.48,-5.05,-1.88
4413,0.13,0.01,1.03,-0.66,-1.32,3.84
4434,0.18,-0.03,0.97,-3.61,-5.75,-0.61
4455,0.13,-0.01,0.97,-1.59,-2.03,-0.56
4476,0.17,0.01,0.97,3.86,-1.68,-4.78
4497,0.13,-0.00,1.03,-2.45,-1.86,-4.10
4517,0.16,0.01,1.03,-5.13,-2.72,-3.57
4538,0.16,0.00,0.97,-1.77,-0.26,-0.19
4559,0.16,-0.01,0.97,2.48,-0.27,1.30
4580,0.15,-0.01,1.03,3.21,0.24,1.72
4601,0.17,-0.00,1.03,-4.30,-0.94,2.56
4621,0.15,-0.02,0.97,-6.58,-2.38,-0.60
4632,0.15,-0.02,1.03,-4.80,-0.43,-0.68
4653,0.11,0.06,1.03,-13.32,-6.20,-1.27
4674,-0.05,0.02,1.16,-39.59,-28.98,-21.10
4694,0.15,0.06,0.97,-62.95,-53.98,-43.49
4715,0.72,-0.18,-0.16,-109.84,-13.31,-34.99
4736,0.11,-0.12,1.41,73.22,30.61,22.43
4757,0.27,-0.04,1.35,12.08,7.20,18.38
4778,0.06,-0.17,1.16,-18.91,10.34,22.21
4798,0.10,-0.04,1.10,-14.70,-0.57,12.90
4819,0.04,0.03,1.03,-6.24,-18.46,5.47
4840,0.29,-0.00,0.78,28.31,-25.09,-1.60
4861,0.15,-0.16,0.72,40.98,5.33,7.62
4882,0.21,0.08,1.16,35.68,8.43,10.96
4892,0.19,0.02,1.03,21.35,13.28,12.23
4913,0.16,-0.02,1.03,18.21,7.99,9.05
4934,0.13,0.02,1.03,11.99,0.15,7.19
4955,0.18,0.00,0.91,12.01,-5.77,4.59
4976,0.15,-0.05,0.97,10.54,3.20,3.38


